,index,Avail,Player,AB,R,H,HR,RBI,BB,K,SB,CS,BA,OBP,SLG,Rank,Team,Pos,Owner,top_50,top_100,top_276,above_276,Start,IP,APP,GS,QS,CG,W,L,S,BS,HD,SO,BBa,Ha,ERA,WHIP,Sv+Hld,ER,C,1B,2B,3B,SS,MI,CI,OF,DH,SP,RP,P,type,zlgBA,zlgERA,zlgWHIP,zR,zHR,zRBI,zSB,zzlgBA,BIGAAh,zW,zSO,zSv+Hld,zzlgERA,zzlgWHIP,BIGAAp,z,all_pos
66,0,Charme...,Mookie Betts,23.1,4.7,6.7,1.5,3.8,3.0,4.1,0.5,0.1,0.292,0.378,0.563,54.0,LAD,RF,Charmer,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,0,16,41,0,67,5,0,0,0.0,h,0.33252380667185566,,,2.4922471503645887,2.204450254568572,1.0937508095779311,0.15566473769155265,0.6696174137738395,6.615730365976485,,,,,,0.0,6.615730365976485,"['2B', 'SS', 'OF', 'MI', 'DH']"
67,1,Charme...,Jose Ramirez,21.9,3.8,6.9,1.1,4.3,2.9,2.6,0.8,0.3,0.312,0.392,0.57,56.0,CLE,3B,Charmer,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,75,0,0,75,0,5,0,0,0.0,h,0.8633017907408513,,,1.1345437421609577,0.8703335382853536,1.7918017416726082,0.9002121151407753,1.7384677452363007,6.435358882495995,,,,,,0.0,6.435358882495995,"['3B', 'CI', 'DH']"
68,2,Charme...,Pete Alonso,20.7,3.8,5.3,1.6,4.8,2.5,5.0,0.2,0.0,0.254,0.354,0.532,101.0,NYM,1B,Charmer,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80,0,0,0,0,80,0,5,0,0,0.0,h,-0.4059202251901546,,,1.1345437421609577,2.537979433639377,2.4898526737672855,-0.5888826397576699,-0.8174189214023886,4.756074288407561,,,,,,0.0,4.756074288407561,"['1B', 'CI', 'DH']"
70,4,Charme...,Ketel Marte,21.9,4.0,6.1,1.0,3.1,2.4,5.0,0.4,0.1,0.28,0.358,0.499,185.0,ARI,2B,Charmer,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,83,0,0,83,0,2,5,0,0,0.0,h,0.06330179074085063,,,1.4362556106506537,0.5368043592145487,0.11647950464538362,-0.09251772145818812,0.1274735238580116,2.1244952769104097,,,,,,0.0,2.1244952769104097,"['2B', 'MI', 'DH']"
71,5,Charme...,Bryan Reynolds,21.9,3.5,6.1,0.9,3.4,2.4,5.0,0.5,0.1,0.278,0.355,0.475,220.0,PIT,CF,Charmer,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,78,5,0,0,0.0,h,0.06330179074085063,,,0.6819759394264145,0.20327518014374418,0.5353100639021896,0.15566473769155265,0.1274735238580116,1.7036994450219127,,,,,,0.0,1.7036994450219127,"['OF', 'DH']"
72,6,Charme...,Giancarlo Stanton,20.4,2.9,5.2,1.4,4.2,2.2,5.1,0.0,0.0,0.255,0.332,0.507,221.0,NYY,DH,Charmer,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,15,5,0,0,0.0,h,-0.4232257291729056,,,-0.2231596660426724,1.870921075497767,1.6521915552536732,-1.0852475580571515,-0.852267755045202,1.3624376516064143,,,,,,0.0,1.3624376516064143,"['OF', 'DH']"
73,7,Charme...,Matt McLain,21.5,3.3,6.2,0.6,2.8,1.5,5.2,0.6,0.2,0.29,0.343,0.456,287.0,CIN,SS,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,42,52,0,0,5,0,0,0.0,h,0.27356111876384936,,,0.3802640709367187,-0.7973123570686699,-0.302351054611423,0.40384719684129344,0.5508817269029276,0.23532958300084694,,,,,,0.0,0.23532958300084694,"['2B', 'SS', 'MI', 'DH']"
74,8,Charme...,Spencer Steer,20.2,2.8,5.6,0.7,3.1,2.0,4.4,0.5,0.1,0.275,0.35,0.451,358.0,CIN,3B,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58,0,26,0,0,84,14,5,0,0,0.0,h,0.031903934838592996,,,-0.37401560028752034,-0.46378317799786534,0.11647950464538362,0.15566473769155265,0.0642463183302551,-0.5014082176181943,,,,,,0.0,-0.5014082176181943,"['3B', 'OF', '1B', 'CI', 'DH']"
75,9,Charme...,Seiya Suzuki,20.6,3.0,5.9,0.6,2.7,2.4,5.0,0.3,0.2,0.287,0.364,0.448,376.0,CHC,RF,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,70,5,0,0,0.0,h,0.2216446068155946,,,-0.07230373179782446,-0.7973123570686699,-0.4419612410303579,-0.34070018060792906,0.44633522597448355,-1.2059422845302978,,,,,,0.0,-1.2059422845302978,"['OF', 'DH']"
76,10,Charme...,Ha-seong Kim,17.5,2.4,4.7,0.6,2.1,1.9,4.4,0.8,0.2,0.267,0.347,0.422,477.0,SD,SS,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,62,18,13,75,18,0,5,0,0,0.0,h,-0.12384560100616948,,,-0.9774393372669115,-0.7973123570686699,-1.2796223595439704,0.9002121151407753,-0.24939318445507339,-2.40355512319385,,,,,,0.0,-2.40355512319385,"['2B', '3B', 'SS', 'MI', 'CI', 'DH']"
77,11,Charme...,Ryan Mountcastle,22.3,2.7,5.2,0.9,3.2,1.2,6.6,0.2,0.0,0.232,0.275,0.408,514.0,BAL,1B,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,0,0,0,0,54,0,5,0,0,0.0,h,-0.946957537282147,,,-0.5248715345323676,0.20327518014374418,0.25608969106431917,-0.5888826397576699,-1.9069289005651895,-2.5613182036471636,,,,,,0.0,-2.5613182036471636,"['1B', 'CI', 'DH']"
78,12,Charme...,Shea Langeliers,16.5,2.1,4.0,0.7,2.4,1.4,5.2,0.1,0.0,0.242,0.31,0.446,646.0,OAK,DH,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,0,0,0,0,0,0,0,5,0,0,0.0,h,-0.5481972809486741,,,-1.4300071400014547,-0.46378317799786534,-0.8607918002871645,-0.8370650989074105,-1.1039283147295027,-4.695575531923398,,,,,,0.0,-4.695575531923398,"['C', 'DH']"
79,13,Charme...,Jordan Westburg,14.1,1.9,3.5,0.4,1.7,0.9,3.3,0.3,0.1,0.251,0.303,0.401,709.0,BAL,SS,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,7,0,8,7,0,5,0,0,0.0,h,-0.3866413128106849,,,-1.7317190084911505,-1.464370715210279,-1.8380631052197123,-0.34070018060792906,-0.7785961508551587,-6.15344916038423,,,,,,0.0,-6.15344916038423,"['2B', '3B', 'MI', 'CI', 'DH']"
80,14,Charme...,Esteury Ruiz,8.3,0.9,2.1,0.1,0.9,0.5,2.0,0.8,0.2,0.248,0.308,0.345,782.0,OAK,LF,Charmer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,83,5,0,0,0.0,h,-0.18788105647721176,,,-3.2402783509396285,-2.464958252422693,-2.954944596571196,0.9002121151407753,-0.3783441203640431,-8.138313205156786,,,,,,0.0,-8.138313205156786,"['OF', 'DH']"
81,15,Charme...,Anthony Rendon,8.0,1.1,2.1,0.1,1.0,1.3,1.3,0.1,0.0,0.259,0.372,0.368,813.0,LAA,3B,Charmer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,43,0,0,43,0,5,0,0,0.0,h,-0.10518656045996311,,,-2.9385664824499327,-2.464958252422693,-2.81533441015226,-0.8370650989074105,-0.21181867633457135,-9.267742920266869,,,,,,0.0,-9.267742920266869,"['3B', 'CI', 'DH']"
82,16,Charme...,Royce Lewis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,MIN,SS,Charmer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,24,1,1,24,0,2,0,0,5.0,p,,-0.0,-0.0,,,,,,0.0,-1.6657233398537585,-2.2680574787429593,-0.5148217321916031,1.0548303090928963e-15,1.2728728818338194e-15,-4.448602550788319,-4.448602550788319,"['3B', 'CI', 'P']"
83,17,Charme...,Miguel Vargas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,LAD,1B,Charmer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,78,0,0,78,5,0,2,0,0,5.0,p,,-0.0,-0.0,,,,,,0.0,-1.6657233398537585,-2.2680574787429593,-0.5148217321916031,1.0548303090928963e-15,1.2728728818338194e-15,-4.448602550788319,-4.448602550788319,"['2B', '1B', 'MI', 'CI', 'P']"
84,0,Charme...,Matt Manning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,DET,SP,Charmer,1.0,1.0,1.0,0.0,1.0,11.1,2.0,2.0,0.7,0.0,0.7,0.5,0.0,0.0,0.0,8.4,4.0,8.5,2.98,1.1,0.0,3.6753333333333327,0,0,0,0,0,0,0,0,0,5,0,5.0,p,,6.222163912460914,1.0424296560964699,,,,,,0.0,1.3821109726364513,0.6538975339727485,-0.5148217321916031,1.7029001676440643,1.282195807163992,4.506282749225653,4.506282749225653,"['SP', 'P']"
85,1,Charme...,Sonny Gray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,MIN,SP,Charmer,1.0,1.0,1.0,0.0,1.0,11.0,2.0,2.0,0.8,0.0,0.5,0.4,0.0,0.0,0.0,10.5,3.1,9.6,2.86,1.15,0.0,3.4955555555555553,0,0,0,0,0,0,0,0,0,18,0,5.0,p,,7.486108381718022,0.7204257853208276,,,,,,0.0,0.5113011690678201,1.3843862871516752,-0.5148217321916031,2.0488202171432803,0.8861287818405149,4.3158147230116874,4.3158147230116874,"['SP', 'P']"
86,2,Charme...,Eduardo Rodriguez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,DET,SP,Charmer,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,0.5,0.0,0.4,0.3,0.0,0.0,0.0,5.7,1.5,4.9,3.19,1.06,0.0,2.126666666666667,0,0,0,0,0,0,0,0,0,13,0,5.0,p,,2.103331844573468,0.9202322465386317,,,,,,0.0,0.07589626728350446,-0.28530229154301473,-0.5148217321916031,0.5756460615835249,1.1318921341391128,0.9833104392715244,0.9833104392715244,"['SP', 'P']"
87,3,Charme...,Joe Ryan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,MIN,SP,Charmer,0.0,1.0,1.0,0.0,1.0,5.2,1.0,1.0,0.6,0.0,0.4,0.3,0.0,0.0,0.0,6.3,1.2,5.5,3.48,1.18,0.0,2.010666666666667,0,0,0,0,0,0,0,0,0,19,0,5.0,p,,0.31488759863033877,-0.35579871966651844,,,,,,0.0,0.07589626728350446,-0.0765912192061786,-0.5148217321916031,0.08617936654204388,-0.4376349270981467,-0.86697224467038,-0.86697224467038,"['SP', 'P']"
88,4,Charme...,Evan Phillips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,LAD,RP,Charmer,0.0,1.0,1.0,0.0,1.0,2.0,2.4,0.0,0.0,0.0,0.1,0.1,1.3,0.2,0.1,2.8,0.6,1.3,2.17,0.95,1.4000000000000001,0.4822222222222222,0,0,0,0,0,0,0,0,0,0,39,5.0,p,,2.7411106148578224,0.5400774155128776,,,,,,0.0,-1.2303184380694427,-1.2940724745043901,1.9556750078221912,0.7501952361338787,0.664299018801603,0.8457783501838401,0.8457783501838401,"['RP', 'P']"
89,5,Charme...,Jhoan Duran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,MIN,RP,Charmer,0.0,1.0,1.0,0.0,1.0,2.1,2.8,0.0,0.0,0.0,0.1,0.1,1.3,0.2,0.1,3.5,0.9,1.8,2.4,1.17,1.4000000000000001,0.56,0,0,0,0,0,0,0,0,0,0,34,5.0,p,,2.3951661456007125,-0.1379187137114788,,,,,,0.0,-1.2303184380694427,-1.0505762234447478,1.9556750078221912,0.6555161336573784,-0.16964098768305028,0.16065549228232875,0.16065549228232875,"['RP', 'P']"
90,6,Charme...,Kodai Senga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,NYM,SP,Charmer,0.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,0.4,0.0,0.3,0.3,0.0,0.0,0.0,7.2,1.9,5.2,3.78,1.18,0.0,2.52,0,0,0,0,0,0,0,0,0,17,0,5.0,p,,-1.4366681554265313,0.22023224653863238,,,,,,0.0,-0.35950863450081144,0.2364753892990759,-0.5148217321916031,-0.3931915772622438,0.27088721187342124,-0.7601593427821612,-0.7601593427821612,"['SP', 'P']"
91,7,Charme...,Liam Hendriks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,CHW,RP,Charmer,0.0,0.0,1.0,0.0,1.0,2.1,2.5,0.0,0.0,0.0,0.1,0.1,0.9,0.1,0.1,3.7,0.6,1.9,3.6,1.07,1.0,0.8400000000000001,0,0,0,0,0,0,0,0,0,0,5,5.0,p,,-0.12483385439928707,0.06208128628852139,,,,,,0.0,-1.2303184380694427,-0.9810058659991355,1.2498187963896783,-0.03416489738537233,0.07636041867857635,-0.9193099863856958,-0.9193099863856958,"['RP', 'P']"
92,8,Charme...,Braxton Garrett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,MIA,SP,Charmer,0.0,0.0,1.0,0.0,1.0,5.1,1.0,1.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,5.7,1.1,5.2,3.5,1.2,0.0,1.9833333333333332,0,0,0,0,0,0,0,0,0,18,1,5.0,p,,0.20683206788744712,-0.07780259044216375,,,,,,0.0,-0.7949135362851271,-0.28530229154301473,-0.5148217321916031,0.056606410251318025,-0.0956977333367483,-1.6341288831051752,-1.6341288831051752,"['SP', 'P']"
93,9,Charme...,Ranger Suarez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,PHI,SP,Charmer,0.0,0.0,1.0,0.0,0.0,5.2,1.0,1.0,0.5,0.0,0.2,0.3,0.0,0.0,0.0,4.9,1.5,5.6,3.15,1.26,0.0,1.8199999999999998,0,0,0,0,0,0,0,0,0,12,0,5.0,p,,2.03088759863034,-0.7557987196665179,,,,,,0.0,-0.7949135362851271,-0.563583721325463,-0.5148217321916031,0.5558193067282984,-0.929637739821399,-2.247137422895294,-2.247137422895294,"['SP', 'P']"
94,10,Charme...,Aroldis Chapman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,TEX,RP,Charmer,0.0,0.0,1.0,0.0,0.0,2.0,2.3,0.0,0.0,0.0,0.2,0.1,0.3,0.1,0.4,3.4,1.3,1.2,2.94,1.26,0.7,0.6533333333333333,0,0,0,0,0,0,0,0,0,0,36,5.0,p,,1.2011106148578223,-0.05992258448712251,,,,,,0.0,-0.7949135362851271,-1.0853614021675537,0.7204266378152938,0.32872349494108644,-0.0737052002832763,-0.9048300059795771,-0.9048300059795771,"['RP', 'P']"
95,11,Charme...,Shohei Ohtani,16.7,3.0,4.8,1.2,3.4,2.2,4.2,0.5,0.2,0.289,0.373,0.582,176.0,LAA,DH,Charmer,0.0,0.0,1.0,0.0,0.0,6.1,1.0,1.0,0.7,0.0,0.5,0.2,0.0,0.0,0.0,8.6,2.0,4.2,2.88,0.98,0.0,1.9519999999999997,0,0,0,0,0,0,0,0,92,18,0,5.0,p,0.19667305503982657,4.029387375316357,1.2422361173142757,-0.07230373179782446,1.2038627173561578,0.5353100639021896,0.15566473769155265,0.39604894396246976,2.2185827311145454,0.5113011690678201,0.7234678914183603,-0.5148217321916031,1.102774618840806,1.527959159462592,3.3506811065979756,3.3506811065979756,"['DH', 'SP', 'P']"
96,12,Charme...,Bryan Abreu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,HOU,RP,Charmer,0.0,0.0,1.0,0.0,0.0,2.0,2.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.7,3.1,0.9,1.6,2.88,1.24,0.7,0.64,0,0,0,0,0,0,0,0,0,0,45,5.0,p,,1.3211106148578224,-0.05992258448712251,,,,,,0.0,-1.2303184380694427,-1.1897169383359718,0.7204266378152938,0.3615654488002651,-0.0737052002832763,-1.4117484900731323,-1.4117484900731323,"['RP', 'P']"
97,13,Charme...,Kyle Bradish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,BAL,SP,Charmer,0.0,0.0,1.0,0.0,0.0,5.2,1.0,1.0,0.5,0.0,0.2,0.4,0.0,0.0,0.0,5.2,1.7,5.3,4.52,1.24,0.0,2.6115555555555554,0,0,0,0,0,0,0,0,0,17,0,5.0,p,,-5.093112401369659,-0.6557987196665183,,,,,,0.0,-0.7949135362851271,-0.45922818515704494,-0.5148217321916031,-1.393898020711605,-0.8066370366405862,-3.969498510985966,-3.969498510985966,"['SP', 'P']"
98,14,Charme...,Walker Buehler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,LAD,SP,Charmer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5.0,p,,-0.0,-0.0,,,,,,0.0,-1.6657233398537585,-2.2680574787429593,-0.5148217321916031,1.0548303090928963e-15,1.2728728818338194e-15,-4.448602550788319,-4.448602550788319,['P']
99,15,Charme...,Kyle Wright,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,ATL,SP,Charmer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,0,5.0,p,,-0.0,-0.0,,,,,,0.0,-1.6657233398537585,-2.2680574787429593,-0.5148217321916031,1.0548303090928963e-15,1.2728728818338194e-15,-4.448602550788319,-4.448602550788319,"['SP', 'P']"
100,0,Dirty ...,Nolan Arenado,25.7,3.8,7.5,1.6,5.3,2.3,4.7,0.2,0.1,0.293,0.352,0.559,52.0,STL,3B,Dirty Birds,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,79,0,0,79,0,5,0,0,0.0,h,0.41583817452236804,,,1.1345437421609577,2.537979433639377,3.1879036058619623,-0.5888826397576699,0.83739112023004,7.1089352621346675,,,,,,0.0,7.1089352621346675,"['3B', 'CI', 'DH']"
101,1,Dirty ...,Wander Franco,25.3,3.9,7.1,0.6,3.2,2.2,3.6,1.6,0.4,0.282,0.34,0.437,98.0,TB,SS,Dirty Birds,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,88,88,0,0,5,0,0,0.0,h,0.1260975025453659,,,1.2853996764058058,-0.7973123570686699,0.25608969106431917,2.885671788338702,0.2539279349135246,3.883776733653682,,,,,,0.0,3.883776733653682,"['SS', 'MI', 'DH']"
102,2,Dirty ...,Starling Marte,20.4,3.4,5.9,0.5,2.7,1.3,4.4,1.5,0.2,0.288,0.35,0.408,162.0,NYM,RF,Dirty Birds,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,83,5,0,0,0.0,h,0.2767742708270946,,,0.5311200051815667,-1.1308415361394744,-0.4419612410303579,2.637489329188961,0.5573521886607998,2.153158745861495,,,,,,0.0,2.153158745861495,"['OF', 'DH']"
103,3,Dirty ...,Kerry Carpenter,18.8,3.0,5.4,1.1,3.1,1.7,5.0,0.2,0.0,0.288,0.356,0.534,258.0,DET,LF,Dirty Birds,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,36,5,0,0,0.0,h,0.21781158291908653,,,-0.07230373179782446,0.8703335382853536,0.11647950464538362,-0.5888826397576699,0.4386165017898843,0.7642431731651272,,,,,,0.0,0.7642431731651272,"['OF', 'DH']"
104,4,Dirty ...,Nolan Gorman,19.7,3.0,5.0,0.9,3.3,2.2,6.2,0.3,0.1,0.252,0.331,0.453,366.0,STL,2B,Dirty Birds,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,44,15,0,44,15,0,5,0,0,0.0,h,-0.4302719051326589,,,-0.07230373179782446,0.20327518014374418,0.3956998774832541,-0.34070018060792906,-0.8664569409876736,-0.6804857957664289,,,,,,0.0,-0.6804857957664289,"['2B', '3B', 'MI', 'CI', 'DH']"
105,5,Dirty ...,J.T. Realmuto,17.6,2.5,4.7,0.7,2.6,1.4,4.7,0.6,0.1,0.267,0.333,0.481,389.0,PHI,C,Dirty Birds,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,0,0,0,0,5,0,0,0.0,h,-0.15141043301191903,,,-0.8265834030220635,-0.46378317799786534,-0.5815714274492935,0.40384719684129344,-0.30490166579823064,-1.7729924774261596,,,,,,0.0,-1.7729924774261596,"['C', 'DH']"
106,6,Dirty ...,Anthony Rizzo,20.9,3.0,5.7,0.8,2.7,2.2,4.4,0.1,0.1,0.273,0.36,0.444,399.0,NYY,1B,Dirty Birds,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,81,0,0,0,0,81,0,5,0,0,0.0,h,-0.06104988920165333,,,-0.07230373179782446,-0.13025399892706038,-0.4419612410303579,-0.8370650989074105,-0.12293877339955861,-1.604522844062212,,,,,,0.0,-1.604522844062212,"['1B', 'CI', 'DH']"
107,7,Dirty ...,Austin Hays,22.0,3.0,6.1,0.7,2.6,1.2,5.3,0.1,0.1,0.276,0.319,0.448,450.0,BAL,LF,Dirty Birds,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,81,5,0,0,0.0,h,0.035736958735101076,,,-0.07230373179782446,-0.46378317799786534,-0.5815714274492935,-0.8370650989074105,0.07196504251485436,-1.8827583936375394,,,,,,0.0,-1.8827583936375394,"['OF', 'DH']"
108,8,Dirty ...,Josh Bell,19.3,2.2,5.4,0.7,3.2,2.5,3.8,0.0,0.0,0.279,0.362,0.459,506.0,CLE,1B,Dirty Birds,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27,0,0,0,0,27,0,5,0,0,0.0,h,0.07998742289033878,,,-1.2791512057566066,-0.46378317799786534,0.25608969106431917,-1.0852475580571515,0.1610740950740981,-2.411018155673206,,,,,,0.0,-2.411018155673206,"['1B', 'CI', 'DH']"
109,9,Dirty ...,Bryan De La Cruz,15.6,2.0,4.5,0.5,2.6,1.2,3.4,0.2,0.0,0.292,0.339,0.467,570.0,MIA,CF,Dirty Birds,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,91,5,0,0,0.0,h,0.1998862071030718,,,-1.5808630742463026,-1.1308415361394744,-0.5815714274492935,-0.5888826397576699,0.402519405720342,-3.479639271872398,,,,,,0.0,-3.479639271872398,"['OF', 'DH']"
110,10,Dirty ...,Daulton Varsho,18.3,2.3,4.2,0.8,2.1,1.5,4.9,0.6,0.2,0.229,0.292,0.42,576.0,TOR,RF,Dirty Birds,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,92,5,0,0,0.0,h,-0.8443642570521659,,,-1.1282952715117593,-0.13025399892706038,-1.2796223595439704,0.40384719684129344,-1.700332423561761,-3.8346568567032575,,,,,,0.0,-3.8346568567032575,"['OF', 'DH']"
