,index,Avail,Player,AB,R,H,HR,RBI,BB,K,SB,CS,BA,OBP,SLG,Rank,Team,Pos,Owner,top_50,top_100,top_276,above_276,Start,IP,APP,GS,QS,CG,W,L,S,BS,HD,SO,BBa,Ha,ERA,WHIP,Sv+Hld,ER,C,1B,2B,3B,SS,MI,CI,OF,DH,SP,RP,P,type,zlgBA,zlgERA,zlgWHIP,zR,zHR,zRBI,zSB,zzlgBA,BIGAAh,zW,zSO,zSv+Hld,zzlgERA,zzlgWHIP,BIGAAp,z,all_pos
10,10,9 Gran...,J.D. Davis,201.0,32.0,59.0,8.0,34.0,25.0,60.0,1.0,0.0,0.293,0.377,0.492,156.0,SF,DH,9 Gran...,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,62,0,0,66,0,5,0,0,0.0,h,3.7099009163376238,,,-0.6448048598989483,-0.5888045623203304,-0.2871343361963951,-0.90056854009642,0.6819775581498789,-1.7393347403622146,,,,,,0.0,-1.7393347403622146,"['3B', 'CI', 'DH']"
11,11,9 Gran...,Jorge Polanco,222.0,30.0,58.0,10.0,35.0,22.0,54.0,3.0,1.0,0.261,0.328,0.455,162.0,MIN,2B,9 Gran...,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29,0,0,29,0,0,5,0,0,0.0,h,-3.0666765998659073,,,-0.908022302707939,-0.042057468737166315,-0.16582007915341826,-0.4984652817706737,-0.5637359774224195,-2.178101109791617,,,,,,0.0,-2.178101109791617,"['2B', 'MI', 'DH']"
12,12,9 Gran...,Ian Happ,216.0,29.0,59.0,7.0,32.0,33.0,60.0,4.0,1.0,0.273,0.373,0.454,198.0,CHC,LF,9 Gran...,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,78,5,0,0,0.0,h,-0.41622588095061275,,,-1.0396310241124345,-0.8621781091119124,-0.5297628502823489,-0.2974136526078005,-0.07651328602320165,-2.8054989221376982,,,,,,0.0,-2.8054989221376982,"['OF', 'DH']"
13,13,9 Gran...,Ke'Bryan Hayes,240.0,30.0,63.0,4.0,29.0,17.0,55.0,7.0,3.0,0.263,0.313,0.396,239.0,PIT,3B,9 Gran...,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,74,0,0,74,0,5,0,0,0.0,h,-3.018028756611784,,,-0.908022302707939,-1.6822987494866586,-0.8937056214112795,0.30574123488081895,-0.5547932217801862,-3.733078660505244,,,,,,0.0,-3.733078660505244,"['3B', 'CI', 'DH']"
14,14,9 Gran...,Jose Siri,150.0,28.0,37.0,9.0,25.0,12.0,49.0,5.0,1.0,0.247,0.305,0.487,241.0,TB,CF,9 Gran...,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,52,5,0,0,0.0,h,-4.261267972882365,,,-1.1712397455169299,-0.31543101552874836,-1.378962649583187,-0.09636202344492738,-0.7833333537213322,-3.7453287877951245,,,,,,0.0,-3.7453287877951245,"['OF', 'DH']"
15,15,9 Gran...,Willi Castro,159.0,28.0,42.0,5.0,16.0,11.0,39.0,9.0,2.0,0.264,0.33,0.421,281.0,MIN,RF,9 Gran...,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,20,7,15,20,52,5,0,0,0.0,h,-1.736944051255307,,,-1.1712397455169299,-1.4089252026950765,-2.470790962969979,0.7078444932065653,-0.3192960915752519,-4.662407509550672,,,,,,0.0,-4.662407509550672,"['2B', '3B', 'SS', 'OF', 'MI', 'CI', 'DH']"
16,16,9 Gran...,Tyler Stephenson,209.0,28.0,60.0,6.0,28.0,21.0,55.0,0.0,0.0,0.287,0.357,0.426,283.0,CIN,C,9 Gran...,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,6,0,0,0,0,6,0,5,0,0,0.0,h,2.5092999577839024,,,-1.1712397455169299,-1.1355516559034944,-1.0150198784542563,-1.101620169259293,0.46127546165422256,-3.962155987479752,,,,,,0.0,-3.962155987479752,"['C', '1B', 'CI', 'DH']"
17,17,9 Gran...,Kevin Kiermaier,182.0,27.0,50.0,4.0,19.0,14.0,43.0,6.0,1.0,0.275,0.332,0.44,325.0,TOR,CF,9 Gran...,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,67,5,0,0,0.0,h,-0.06367180709727194,,,-1.3028484669214253,-1.6822987494866586,-2.106848191841048,0.10468960571794579,-0.011704556134089902,-4.999010358665276,,,,,,0.0,-4.999010358665276,"['OF', 'DH']"
18,18,9 Gran...,Mauricio Dubon,160.0,29.0,47.0,4.0,17.0,10.0,24.0,3.0,1.0,0.294,0.335,0.45,351.0,HOU,CF,9 Gran...,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,49,0,9,58,2,5,5,0,0,0.0,h,2.9879808289254726,,,-1.0396310241124345,-1.6822987494866586,-2.349476705927002,-0.4984652817706737,0.5492696207964706,-5.020602140500298,,,,,,0.0,-5.020602140500298,"['2B', 'SS', 'OF', 'MI', 'DH']"
19,19,9 Gran...,Luis Garcia,204.0,24.0,56.0,4.0,26.0,11.0,37.0,3.0,2.0,0.275,0.31,0.397,361.0,WAS,SS,9 Gran...,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,76,0,0,76,0,0,5,0,0,0.0,h,-0.11532444312002355,,,-1.6976746311349116,-1.6822987494866586,-1.2576483925402102,-0.4984652817706737,-0.02119967187469444,-5.157286726807149,,,,,,0.0,-5.157286726807149,"['2B', 'MI', 'DH']"
20,0,9 Gran...,Clayton Kershaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,LAD,SP,9 Gran...,0.0,1.0,1.0,0.0,1.0,69.0,12.0,12.0,8.0,0.0,7.0,3.0,0.0,0.0,0.0,74.0,17.0,60.0,2.74,1.12,0.0,21.006666666666668,0,0,0,0,0,0,0,0,0,16,0,5.0,p,,48.44955296667567,3.581007856949327,,,,,,0.0,1.178573459124865,0.17601319807102958,-0.552121576536858,1.5169022037036424,0.5831116741962351,2.902478958558914,2.902478958558914,"['SP', 'P']"
21,1,9 Gran...,Zac Gallen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,ARI,SP,9 Gran...,0.0,0.0,1.0,0.0,1.0,86.0,14.0,14.0,8.0,0.0,6.0,3.0,0.0,0.0,0.0,88.0,24.0,73.0,3.45,1.13,0.0,32.96666666666667,0,0,0,0,0,0,0,0,0,18,0,5.0,p,,-0.6736006502303553,3.434299647791917,,,,,,0.0,0.7230255618035519,0.8343370712484587,-0.552121576536858,-0.021089695326051414,0.5592225142509155,1.5433738754400168,1.5433738754400168,"['SP', 'P']"
22,2,9 Gran...,Devin Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,MIL,RP,9 Gran...,0.0,0.0,1.0,0.0,1.0,29.0,32.0,0.0,0.0,0.0,1.0,1.0,17.0,2.0,1.0,41.0,15.0,14.0,1.86,1.0,18.0,5.993333333333334,0,0,0,0,0,0,0,0,0,0,31,5.0,p,,45.882855594689765,4.867380113790297,,,,,,0.0,-1.5547139248030133,-1.3757502172757676,1.8986986342443986,1.4365417326280119,0.7925774755265727,1.1973537003202022,1.1973537003202022,"['RP', 'P']"
23,3,9 Gran...,Josh Hader,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,SD,RP,9 Gran...,0.0,0.0,1.0,0.0,1.0,29.0,31.0,0.0,0.0,0.0,1.0,1.0,17.0,2.0,1.0,44.0,13.0,16.0,2.17,1.0,18.0,6.992222222222222,0,0,0,0,0,0,0,0,0,0,32,5.0,p,,36.89285559468977,4.867380113790297,,,,,,0.0,-1.5547139248030133,-1.2346808158806044,1.8986986342443986,1.1550747225881994,0.7925774755265727,1.056956091675553,1.056956091675553,"['RP', 'P']"
24,4,9 Gran...,Bryce Elder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,ATL,SP,9 Gran...,0.0,0.0,1.0,0.0,1.0,82.0,14.0,14.0,9.0,0.0,5.0,2.0,0.0,0.0,0.0,69.0,26.0,75.0,3.4,1.23,0.0,30.977777777777778,0,0,0,0,0,0,0,0,0,17,0,5.0,p,,3.457729612571086,-5.237063126523978,,,,,,0.0,0.26747766448223886,-0.0591024709209094,-0.552121576536858,0.10825771029772112,-0.8527746292576674,-1.0882633019354748,-1.0882633019354748,"['SP', 'P']"
25,5,9 Gran...,Alex Cobb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,SF,SP,9 Gran...,0.0,0.0,1.0,0.0,1.0,82.0,15.0,15.0,6.0,1.0,5.0,3.0,0.0,0.0,0.0,78.0,19.0,87.0,3.4,1.29,0.0,30.977777777777778,0,0,0,0,0,0,0,0,0,15,0,5.0,p,,3.457729612571086,-10.237063126523978,,,,,,0.0,0.26747766448223886,0.3641057332645808,-0.552121576536858,0.10825771029772112,-1.6669471995085865,-1.4792276680009038,-1.4792276680009038,"['SP', 'P']"
26,6,9 Gran...,Kenley Jansen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,BOS,RP,9 Gran...,0.0,0.0,0.0,1.0,1.0,29.0,31.0,0.0,0.0,0.0,1.0,1.0,15.0,3.0,1.0,41.0,13.0,25.0,3.41,1.31,16.0,10.987777777777778,0,0,0,0,0,0,0,0,0,0,30,5.0,p,,0.9328555946897694,-4.132619886209703,,,,,,0.0,-1.5547139248030133,-1.3757502172757676,1.6263852774909255,0.02920668242894886,-0.6729331509250821,-1.9478053330839886,-1.9478053330839886,"['RP', 'P']"
27,7,9 Gran...,Domingo German,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,NYY,SP,9 Gran...,0.0,0.0,0.0,1.0,1.0,68.0,13.0,13.0,5.0,1.0,4.0,3.0,0.0,0.0,0.0,64.0,17.0,57.0,3.97,1.09,0.0,29.99555555555556,0,0,0,0,0,0,0,0,0,16,0,5.0,p,,-35.892614467624014,5.41316716337036,,,,,,0.0,-0.18807023283907418,-0.2942181399128484,-0.552121576536858,-1.12375827327184,0.8814504445198258,-1.2767177780407946,-1.2767177780407946,"['SP', 'P']"
28,8,9 Gran...,Kyle Gibson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,BAL,SP,9 Gran...,0.0,0.0,0.0,1.0,1.0,91.0,16.0,16.0,9.0,0.0,6.0,5.0,0.0,0.0,0.0,71.0,24.0,93.0,4.15,1.29,0.0,41.961111111111116,0,0,0,0,0,0,0,0,0,17,0,5.0,p,,-64.41276347873213,-10.726496884313207,,,,,,0.0,0.7230255618035519,0.03494379667586619,-0.552121576536858,-2.016692763599596,-1.746643907617951,-3.5574888892749867,-3.5574888892749867,"['SP', 'P']"
29,9,9 Gran...,Aaron Civale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,CLE,SP,9 Gran...,0.0,0.0,0.0,1.0,0.0,73.0,14.0,14.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,62.0,20.0,70.0,3.7,1.23,0.0,30.011111111111113,0,0,0,0,0,0,0,0,0,8,0,5.0,p,,-18.82177729612576,-4.7476293687347635,,,,,,0.0,-0.18807023283907418,-0.388264407509624,-0.552121576536858,-0.589289141176389,-0.7730779211483053,-2.4908232792102503,-2.4908232792102503,"['SP', 'P']"
30,10,9 Gran...,Dean Kremer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,BAL,SP,9 Gran...,0.0,0.0,0.0,1.0,0.0,81.0,15.0,15.0,6.0,0.0,5.0,5.0,0.0,0.0,0.0,66.0,25.0,84.0,4.33,1.35,0.0,38.97,0,0,0,0,0,0,0,0,0,17,0,5.0,p,,-71.9144378217286,-14.404903820102959,,,,,,0.0,0.26747766448223886,-0.20017187231607278,-0.552121576536858,-2.251561934635813,-2.345615513486101,-5.081993232492606,-5.081993232492606,"['SP', 'P']"
31,11,9 Gran...,Roansy Contreras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,PIT,SP,9 Gran...,0.0,0.0,0.0,1.0,0.0,23.0,11.0,5.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,21.0,10.0,23.0,5.48,1.43,0.0,14.004444444444445,0,0,0,0,0,0,0,0,0,11,7,5.0,p,,-46.87014901110811,-6.1396640476835564,,,,,,0.0,-1.0991660274817003,-2.3162128932435238,-0.552121576536858,-1.467452803367861,-0.9997492116359358,-6.434702512265879,-6.434702512265879,"['SP', 'RP', 'P']"
32,12,9 Gran...,Cole Hamels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,SD,SP,9 Gran...,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5.0,p,,-0.0,-0.0,,,,,,0.0,-2.0102618221243262,-3.303698703009667,-0.552121576536858,1.0612919192247258e-15,1.0667833531635874e-15,-5.866082101670849,-5.866082101670849,['P']
33,0,Brewbi...,Freddie Freeman,281.0,55.0,93.0,12.0,46.0,36.0,51.0,7.0,1.0,0.331,0.414,0.544,4.0,LAD,1B,Brewbirds,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,84,0,0,0,0,84,0,5,0,0,0.0,h,15.70389133080036,,,2.3821957324044463,0.5046896248459978,1.1686367483193274,0.30574123488081895,2.886789082712964,7.248052423163554,,,,,,0.0,7.248052423163554,"['1B', 'CI', 'DH']"
34,1,Brewbi...,Juan Soto,245.0,49.0,74.0,15.0,43.0,75.0,53.0,5.0,2.0,0.302,0.466,0.559,18.0,SD,RF,Brewbirds,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,84,5,0,0,0.0,h,6.606595644292128,,,1.5925434039774735,1.3248102652207439,0.8046939771903967,-0.09636202344492738,1.2144663878586284,4.840152010802315,,,,,,0.0,4.840152010802315,"['OF', 'DH']"
35,2,Brewbi...,Christopher Morel,238.0,46.0,66.0,15.0,45.0,20.0,73.0,4.0,2.0,0.277,0.333,0.534,31.0,CHC,CF,Brewbirds,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,2,0,5,2,24,5,0,0,0.0,h,0.5321214830266427,,,1.1977172397639875,1.3248102652207439,1.0473224912763504,-0.2974136526078005,0.09781795196618086,3.3702542956194623,,,,,,0.0,3.3702542956194623,"['2B', 'OF', 'MI', 'DH']"
36,3,Brewbi...,Michael Harris,257.0,41.0,73.0,10.0,33.0,15.0,60.0,12.0,1.0,0.284,0.332,0.482,44.0,ATL,CF,Brewbirds,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,62,5,0,0,0.0,h,2.3056942064615384,,,0.5396736327415104,-0.042057468737166315,-0.408448593239372,1.3109993806951847,0.42384735879017815,1.824014310250335,,,,,,0.0,1.824014310250335,"['OF', 'DH']"
37,4,Brewbi...,Austin Riley,271.0,45.0,76.0,13.0,41.0,24.0,70.0,1.0,0.0,0.28,0.349,0.491,54.0,ATL,3B,Brewbirds,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,84,0,0,84,0,5,0,0,0.0,h,1.4546425289925224,,,1.066108518359492,0.7780631716375798,0.5620654631044429,-0.90056854009642,0.2674016320852611,1.7730702450903557,,,,,,0.0,1.7730702450903557,"['3B', 'CI', 'DH']"
38,5,Brewbi...,Sean Murphy,203.0,35.0,60.0,12.0,41.0,22.0,50.0,0.0,0.0,0.296,0.378,0.547,78.0,ATL,C,Brewbirds,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,0,0,0,0,0,0,0,5,0,0,0.0,h,4.159750676699197,,,-0.24997869568546205,0.5046896248459978,0.5620654631044429,-1.101620169259293,0.7646717993234547,0.47982802232914035,,,,,,0.0,0.47982802232914035,"['C', 'DH']"
39,6,Brewbi...,Gleyber Torres,271.0,39.0,72.0,10.0,35.0,24.0,52.0,6.0,4.0,0.266,0.326,0.435,87.0,NYY,2B,Brewbirds,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,74,0,0,74,0,0,5,0,0,0.0,h,-2.5453574710074776,,,0.2764561899325196,-0.042057468737166315,-0.16582007915341826,0.10468960571794579,-0.4679037828346818,-0.294635535074801,,,,,,0.0,-0.294635535074801,"['2B', 'MI', 'DH']"
40,7,Brewbi...,Michael Conforto,253.0,44.0,61.0,11.0,43.0,34.0,69.0,3.0,0.0,0.241,0.338,0.411,88.0,SF,RF,Brewbirds,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,65,5,0,0,0.0,h,-8.594005314261594,,,0.9344997969549966,0.2313160780544157,0.8046939771903967,-0.4984652817706737,-1.5798046608568284,-0.10776009042769297,,,,,,0.0,-0.10776009042769297,"['OF', 'DH']"
41,8,Brewbi...,Tyler O'Neill,214.0,38.0,55.0,10.0,33.0,21.0,75.0,7.0,2.0,0.257,0.328,0.449,98.0,STL,LF,Brewbirds,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,28,5,0,0,0.0,h,-3.866075641312179,,,0.14484746852802416,-0.042057468737166315,-0.408448593239372,0.30574123488081895,-0.7106865883867334,-0.7106039469544285,,,,,,0.0,-0.7106039469544285,"['OF', 'DH']"
42,9,Brewbi...,Willy Adames,261.0,38.0,63.0,12.0,41.0,27.0,73.0,4.0,2.0,0.241,0.315,0.433,100.0,MIL,SS,Brewbirds,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,73,73,0,0,5,0,0,0.0,h,-8.794606272815315,,,0.14484746852802416,0.5046896248459978,0.5620654631044429,-0.2974136526078005,-1.6166804036224989,-0.7024914997518344,,,,,,0.0,-0.7024914997518344,"['SS', 'MI', 'DH']"
43,10,Brewbi...,Trevor Story,193.0,32.0,52.0,10.0,34.0,18.0,58.0,7.0,1.0,0.269,0.338,0.503,103.0,BOS,2B,Brewbirds,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,0,0,0.0,h,-1.0894981251086477,,,-0.6448048598989483,-0.042057468737166315,-0.2871343361963951,0.30574123488081895,-0.2002784677343779,-0.8685338976860686,,,,,,0.0,-0.8685338976860686,['DH']
