,index,Avail,Player,AB,R,H,HR,RBI,BB,K,SB,CS,BA,OBP,SLG,Rank,Team,Pos,Owner,top_50,top_100,top_276,above_276,Start,IP,APP,GS,QS,CG,W,L,S,BS,HD,SO,BBa,Ha,ERA,WHIP,Sv+Hld,ER,C,1B,2B,3B,SS,MI,CI,OF,DH,SP,RP,P,type,zlgBA,zlgERA,zlgWHIP,zR,zHR,zRBI,zSB,zzlgBA,BIGAAh,zW,zSO,zSv+Hld,zzlgERA,zzlgWHIP,BIGAAp,z,all_pos
37,4,Brewbi...,Michael Harris,240.0,37.0,66.0,9.0,31.0,14.0,57.0,11.0,1.0,0.275,0.324,0.467,50.0,ATL,CF,Brewbirds,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,67,5,0,0,0.0,h,0.05767222683337536,,,0.41168396068025354,-0.14396879228918721,-0.3704950152212161,1.2865001828380314,0.0120202997292644,1.195740635737146,,,,,,0.0,1.195740635737146,"['OF', 'DH']"
38,5,Brewbi...,Austin Riley,253.0,42.0,71.0,12.0,38.0,22.0,65.0,1.0,0.0,0.281,0.346,0.49,56.0,ATL,3B,Brewbirds,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,89,0,0,89,0,5,0,0,0.0,h,1.4857961391201826,,,1.131917804934527,0.7461797161329837,0.5600688977441745,-0.8597834390733933,0.30967618053673046,1.8880591602750223,,,,,,0.0,1.8880591602750223,"['3B', 'CI', 'DH']"
39,6,Brewbi...,Tyler O'Neill,214.0,38.0,55.0,10.0,33.0,21.0,76.0,7.0,2.0,0.257,0.329,0.453,66.0,STL,LF,Brewbirds,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,28,5,0,0,0.0,h,-3.798575597740239,,,0.5557307295311082,0.15274737718486975,-0.1046196115168188,0.42798673407346155,-0.7917158697725434,0.2401293595000774,,,,,,0.0,0.2401293595000774,"['OF', 'DH']"
40,7,Brewbi...,Trevor Story,193.0,32.0,52.0,10.0,35.0,17.0,59.0,7.0,1.0,0.269,0.338,0.503,70.0,BOS,2B,Brewbirds,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,0,0,0.0,h,-1.0286219175881541,,,-0.30854988357402,0.15274737718486975,0.16125579218757852,0.42798673407346155,-0.21438991411277303,0.21905010575911676,,,,,,0.0,0.21905010575911676,['DH']
41,8,Brewbi...,Gleyber Torres,251.0,37.0,67.0,10.0,32.0,22.0,48.0,6.0,3.0,0.267,0.326,0.442,74.0,NYY,2B,Brewbirds,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,79,0,0,79,0,0,5,0,0,0.0,h,-1.9646844627700943,,,0.41168396068025354,0.15274737718486975,-0.23755731336901745,0.21335837188231907,-0.40948819583740065,0.13074420054102426,,,,,,0.0,0.13074420054102426,"['2B', 'MI', 'DH']"
42,9,Brewbi...,Willy Adames,240.0,35.0,59.0,12.0,40.0,25.0,66.0,3.0,2.0,0.246,0.317,0.454,93.0,MIL,SS,Brewbirds,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,79,79,0,0,5,0,0,0.0,h,-6.942327773166625,,,0.12359042297854414,0.7461797161329837,0.8259443014485718,-0.4305267146911083,-1.4469505554788649,-0.18176282960987344,,,,,,0.0,-0.18176282960987344,"['SS', 'MI', 'DH']"
43,10,Brewbi...,Jake Fraley,168.0,26.0,49.0,8.0,31.0,18.0,35.0,8.0,2.0,0.292,0.365,0.488,103.0,CIN,LF,Brewbirds,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,68,5,0,0,0.0,h,2.8403705587833628,,,-1.1728304966791483,-0.4406849617632442,-0.3704950152212161,0.642615096264604,0.592002551893737,-0.7493928255052676,,,,,,0.0,-0.7493928255052676,"['OF', 'DH']"
44,11,Brewbi...,Michael Conforto,239.0,40.0,57.0,10.0,40.0,30.0,65.0,2.0,0.0,0.238,0.331,0.402,106.0,SF,RF,Brewbirds,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,69,5,0,0,0.0,h,-8.667568074111756,,,0.8438242672328177,0.15274737718486975,0.8259443014485718,-0.6451550768822507,-1.8065327436659289,-0.6291718746819204,,,,,,0.0,-0.6291718746819204,"['OF', 'DH']"
45,12,Brewbi...,Whit Merrifield,213.0,29.0,58.0,4.0,28.0,17.0,37.0,11.0,3.0,0.272,0.326,0.394,135.0,TOR,2B,Brewbirds,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,50,0,0,50,0,42,5,0,0,0.0,h,-0.5238158986853776,,,-0.7406901901265841,-1.627549639659472,-0.7693081207778121,1.2865001828380314,-0.1091760185252309,-1.9602237862510676,,,,,,0.0,-1.9602237862510676,"['2B', 'OF', 'MI', 'DH']"
46,13,Brewbi...,Joey Votto,178.0,25.0,44.0,10.0,35.0,22.0,49.0,0.0,0.0,0.247,0.345,0.489,223.0,CIN,1B,Brewbirds,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,0,0,0,13,0,5,0,0,0.0,h,-4.907226431765245,,,-1.316877265530003,0.15274737718486975,0.16125579218757852,-1.0744118012645356,-1.0227857634074962,-3.1000716608295864,,,,,,0.0,-3.1000716608295864,"['1B', 'CI', 'DH']"
47,14,Brewbi...,Taylor Walls,194.0,31.0,42.0,5.0,22.0,26.0,52.0,12.0,1.0,0.216,0.311,0.366,227.0,TB,SS,Brewbirds,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,35,36,11,46,36,0,5,0,0,0.0,h,-11.303381616643016,,,-0.45259665242487473,-1.330833470185415,-1.5669343318910038,1.5011285450291738,-2.3559006205682147,-4.205136530040335,,,,,,0.0,-4.205136530040335,"['2B', '3B', 'SS', 'MI', 'CI', 'DH']"
48,15,Brewbi...,Spencer Torkelson,224.0,30.0,55.0,9.0,30.0,25.0,63.0,1.0,0.0,0.245,0.327,0.438,243.0,DET,1B,Brewbirds,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,86,0,0,0,0,86,0,5,0,0,0.0,h,-6.546172588288847,,,-0.5966434212757294,-0.14396879228918721,-0.5034327170734147,-0.8597834390733933,-1.3643821456393985,-3.4682105153511236,,,,,,0.0,-3.4682105153511236,"['1B', 'CI', 'DH']"
49,16,Brewbi...,Randal Grichuk,188.0,26.0,52.0,6.0,25.0,12.0,47.0,1.0,1.0,0.277,0.328,0.447,291.0,COL,RF,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,51,5,0,0,0.0,h,0.3451765776861464,,,-1.1728304966791483,-1.0341173007113582,-1.168121226334408,-0.8597834390733933,0.07194322382065374,-4.162909238977654,,,,,,0.0,-4.162909238977654,"['OF', 'DH']"
50,17,Brewbi...,Leody Taveras,142.0,21.0,38.0,5.0,21.0,11.0,34.0,4.0,2.0,0.268,0.323,0.437,358.0,TEX,CF,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,74,5,0,0,0.0,h,-1.0158772657902517,,,-1.8930643409334218,-1.330833470185415,-1.6998720337432025,-0.21589835249996583,-0.21173361760807083,-5.351401814970076,,,,,,0.0,-5.351401814970076,"['OF', 'DH']"
51,18,Brewbi...,Jo Adell,85.0,9.0,21.0,3.0,13.0,5.0,27.0,1.0,1.0,0.247,0.293,0.412,678.0,LAA,LF,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,5,0,0,0.0,h,-2.3545744196631766,,,-3.6216255671436786,-1.924265809133529,-2.763373648560792,-0.8597834390733933,-0.4907507792438808,-9.659799243155271,,,,,,0.0,-9.659799243155271,['DH']
52,19,Brewbi...,Vaughn Grissom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,ATL,2B,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19,19,0,0,0,0,0,5.0,p,,-0.0,-0.0,,,,,,0.0,-2.090943981464487,-3.399453380871426,-0.5354723220071731,7.719152415980665e-16,1.3050554406239892e-16,-6.025869684343085,-6.025869684343085,"['SS', 'MI', 'P']"
53,0,Brewbi...,Aaron Nola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,PHI,SP,Brewbirds,0.0,1.0,1.0,0.0,1.0,86.0,13.0,13.0,7.0,0.0,6.0,4.0,0.0,0.0,0.0,90.0,20.0,75.0,3.56,1.1,0.0,34.01777777777778,0,0,0,0,0,0,0,0,0,19,0,5.0,p,,-10.890017351070014,4.951995373048007,,,,,,0.0,0.9079098866885273,1.2581775781158204,-0.5354723220071731,-0.37162507281570994,0.8261601442504194,2.0851502142318843,2.0851502142318843,"['SP', 'P']"
54,1,Brewbi...,Logan Webb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,SF,SP,Brewbirds,0.0,1.0,1.0,0.0,1.0,89.0,14.0,14.0,10.0,0.0,7.0,3.0,0.0,0.0,0.0,84.0,22.0,82.0,3.44,1.17,0.0,34.01777777777777,0,0,0,0,0,0,0,0,0,19,0,5.0,p,,-0.5899016772701202,-0.561307113938696,,,,,,0.0,1.4077188647140297,0.9476688475166708,-0.5354723220071731,-0.02013056974129338,-0.09364499182376021,1.7061398286584737,1.7061398286584737,"['SP', 'P']"
55,2,Brewbi...,Max Scherzer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,NYM,SP,Brewbirds,0.0,1.0,1.0,0.0,1.0,77.0,13.0,13.0,7.0,0.0,6.0,3.0,0.0,0.0,0.0,89.0,17.0,69.0,3.62,1.12,0.0,30.971111111111114,0,0,0,0,0,0,0,0,0,16,0,5.0,p,,-14.37036437246968,3.4919028340081013,,,,,,0.0,0.9079098866885273,1.2064261230159623,-0.5354723220071731,-0.4903929474256168,0.5825673757196813,1.6710381159913807,1.6710381159913807,"['SP', 'P']"
56,3,Brewbi...,Taj Bradley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,TB,SP,Brewbirds,0.0,0.0,1.0,0.0,1.0,66.0,13.0,13.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,76.0,16.0,60.0,3.55,1.15,0.0,26.03333333333333,0,0,0,0,0,0,0,0,0,13,0,5.0,p,,-7.697455176402542,0.7073452862926501,,,,,,0.0,0.9079098866885273,0.5336572067178045,-0.5354723220071731,-0.26267794147685053,0.11800909325137314,0.7614259231736813,0.7614259231736813,"['SP', 'P']"
57,4,Brewbi...,Lance Lynn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,CHW,SP,Brewbirds,0.0,0.0,1.0,0.0,1.0,80.0,14.0,14.0,6.0,0.0,5.0,5.0,0.0,0.0,0.0,90.0,23.0,74.0,3.83,1.21,0.0,34.044444444444444,0,0,0,0,0,0,0,0,0,18,0,5.0,p,,-31.730248698669755,-4.021399652978602,,,,,,0.0,0.408100908663025,1.2581775781158204,-0.5354723220071731,-1.0828041501646584,-0.6709053355493065,-0.6229033209422926,-0.6229033209422926,"['SP', 'P']"
58,5,Brewbi...,Alexis Diaz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,CIN,RP,Brewbirds,0.0,0.0,1.0,0.0,1.0,26.0,30.0,0.0,0.0,0.0,1.0,1.0,16.0,1.0,1.0,44.0,15.0,16.0,2.42,1.19,17.0,6.9911111111111115,0,0,0,0,0,0,0,0,0,0,41,5.0,p,,26.347669172932328,-0.7819548872180455,,,,,,0.0,-1.5911350034389846,-1.1223893564776608,2.041749009627351,0.8991220270143251,-0.1304564955648874,0.09689018116014345,0.09689018116014345,"['RP', 'P']"
59,6,Brewbi...,Craig Kimbrel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,PHI,RP,Brewbirds,0.0,0.0,1.0,0.0,1.0,29.0,32.0,0.0,0.0,0.0,1.0,1.0,15.0,2.0,1.0,40.0,11.0,18.0,3.1,1.0,16.0,9.988888888888889,0,0,0,0,0,0,0,0,0,0,39,5.0,p,,9.667784846732204,4.704742625795255,,,,,,0.0,-1.5911350034389846,-1.329395176877094,1.8901477548253203,0.3299160260089461,0.7849100319323792,0.08444363245056674,0.08444363245056674,"['RP', 'P']"
60,7,Brewbi...,Julio Teheran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,MIL,SP,Brewbirds,0.0,0.0,0.0,1.0,1.0,67.0,12.0,12.0,5.0,0.0,4.0,3.0,0.0,0.0,0.0,58.0,17.0,58.0,3.76,1.12,0.0,27.99111111111111,0,0,0,0,0,0,0,0,0,8,0,5.0,p,,-21.884083285135915,2.869577790630416,,,,,,0.0,-0.0917080693624774,-0.3978689850796448,-0.5354723220071731,-0.7468008343939524,0.4787425316162632,-1.2931076792269847,-1.2931076792269847,"['SP', 'P']"
61,8,Brewbi...,Carlos Estevez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,LAA,RP,Brewbirds,0.0,0.0,0.0,1.0,1.0,29.0,30.0,0.0,0.0,0.0,1.0,1.0,13.0,1.0,1.0,33.0,14.0,25.0,2.79,1.34,14.0,8.99,0,0,0,0,0,0,0,0,0,0,36,5.0,p,,18.657784846732213,-5.295257374204745,,,,,,0.0,-1.5911350034389846,-1.691655362576102,1.5869452452212585,0.6367024430466541,-0.8834278440416622,-1.942570521788836,-1.942570521788836,"['RP', 'P']"
62,9,Brewbi...,MacKenzie Gore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,WAS,SP,Brewbirds,0.0,0.0,0.0,1.0,0.0,72.0,14.0,14.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,81.0,27.0,70.0,3.88,1.35,0.0,31.040000000000003,0,0,0,0,0,0,0,0,0,18,0,5.0,p,,-32.15722382880281,-13.319259687680741,,,,,,0.0,-0.0917080693624774,0.7924144822170959,-0.5354723220071731,-1.0973748031499453,-2.222102541689196,-3.1542432539916962,-3.1542432539916962,"['SP', 'P']"
63,10,Brewbi...,Scott Barlow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,KC,RP,Brewbirds,0.0,0.0,0.0,1.0,0.0,32.0,30.0,0.0,0.0,0.0,1.0,1.0,10.0,2.0,2.0,45.0,15.0,29.0,3.66,1.38,12.0,13.013333333333334,0,0,0,0,0,0,0,0,0,0,32,5.0,p,,-7.252099479467915,-6.808559861191441,,,,,,0.0,-1.5911350034389846,-1.0706379013778025,1.2837427356171969,-0.24748004619654962,-1.135897829726224,-2.761408045122364,-2.761408045122364,"['RP', 'P']"
64,11,Brewbi...,Hunter Greene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,CIN,SP,Brewbirds,0.0,0.0,0.0,1.0,0.0,51.0,9.0,9.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,65.0,19.0,47.0,4.06,1.29,0.0,23.006666666666664,0,0,0,0,0,0,0,0,0,14,0,5.0,p,,-31.958033545401946,-6.726142278773857,,,,,,0.0,-1.0913260254134822,-0.03560879938063674,-0.5354723220071731,-1.0905773756356765,-1.1221477922868772,-3.875132314723846,-3.875132314723846,"['SP', 'P']"
65,12,Brewbi...,Andres Munoz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,SEA,RP,Brewbirds,0.0,0.0,0.0,1.0,0.0,27.0,30.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,40.0,8.0,19.0,2.67,1.0,12.0,8.01,0,0,0,0,0,0,0,0,0,0,17,5.0,p,,20.611041064198943,4.380277617119724,,,,,,0.0,-1.5911350034389846,-1.329395176877094,1.2837427356171969,0.7033578909346679,0.7307783055922157,-0.2026512481719983,-0.2026512481719983,"['RP', 'P']"
66,0,Charme...,Jose Ramirez,256.0,44.0,78.0,14.0,48.0,34.0,31.0,9.0,3.0,0.305,0.386,0.562,3.0,CLE,3B,Charmer,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,73,0,0,73,0,5,0,0,0.0,h,7.661517041955605,,,1.4200113426362366,1.3396120550810977,1.889445916266161,0.8572434584557465,1.5968471529848043,7.1031599254240465,,,,,,0.0,7.1031599254240465,"['3B', 'CI', 'DH']"
67,1,Charme...,Mookie Betts,265.0,55.0,75.0,17.0,43.0,34.0,51.0,6.0,2.0,0.283,0.369,0.555,4.0,LAD,RF,Charmer,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22,0,16,38,0,67,5,0,0,0.0,h,2.1886797504618585,,,3.0045257999956383,2.2297605635032687,1.2247574070051677,0.21335837188231907,0.4561742810440081,7.1285764234304025,,,,,,0.0,7.1285764234304025,"['2B', 'SS', 'OF', 'MI', 'DH']"
68,2,Charme...,Pete Alonso,252.0,44.0,64.0,20.0,57.0,29.0,57.0,2.0,0.0,0.254,0.347,0.54,8.0,NYM,1B,Charmer,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,77,0,0,0,0,77,0,5,0,0,0.0,h,-5.239444161824949,,,1.4200113426362366,3.119909071925439,3.085885232935949,-0.6451550768822507,-1.0920280470847117,5.888622523530662,,,,,,0.0,5.888622523530662,"['1B', 'CI', 'DH']"
70,4,Charme...,Bryan Reynolds,257.0,43.0,73.0,12.0,42.0,28.0,61.0,5.0,1.0,0.284,0.363,0.502,26.0,PIT,CF,Charmer,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,74,5,0,0,0.0,h,2.3867573429007507,,,1.2759645737853818,0.7461797161329837,1.091819705152969,-0.0012699903088233824,0.49745848596374204,3.610152490726253,,,,,,0.0,3.610152490726253,"['OF', 'DH']"
71,5,Charme...,Ketel Marte,249.0,45.0,69.0,11.0,34.0,25.0,52.0,4.0,1.0,0.277,0.35,0.486,45.0,ARI,2B,Charmer,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,80,0,0,80,0,2,5,0,0,0.0,h,0.5848349353396287,,,1.5640581114870913,0.44946354665892674,0.028318090335379856,-0.21589835249996583,0.12189387510972186,1.9478352710911542,,,,,,0.0,1.9478352710911542,"['2B', 'MI', 'DH']"
72,6,Charme...,Giancarlo Stanton,240.0,32.0,57.0,16.0,46.0,23.0,71.0,0.0,0.0,0.237,0.307,0.475,75.0,NYY,DH,Charmer,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,13,5,0,0,0.0,h,-8.942327773166625,,,-0.30854988357402,1.9330443940292115,1.6235705125617637,-1.0744118012645356,-1.863799371252616,0.3098538504998034,,,,,,0.0,0.3098538504998034,"['OF', 'DH']"
73,7,Charme...,Matt McLain,221.0,34.0,62.0,6.0,29.0,17.0,54.0,6.0,2.0,0.281,0.342,0.439,120.0,CIN,SS,Charmer,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,39,49,0,0,5,0,0,0.0,h,1.2781065088757373,,,-0.020456345872310575,-1.0341173007113582,-0.6363704189256134,0.21335837188231907,0.2663885923287878,-1.2111971012981753,,,,,,0.0,-1.2111971012981753,"['2B', 'SS', 'MI', 'DH']"
74,8,Charme...,Spencer Steer,208.0,29.0,57.0,8.0,32.0,23.0,46.0,5.0,1.0,0.274,0.354,0.457,132.0,CIN,3B,Charmer,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57,0,26,0,0,83,12,5,0,0,0.0,h,-0.15001740341106995,,,-0.7406901901265841,-0.4406849617632442,-0.23755731336901745,-0.0012699903088233824,-0.03126728847867825,-1.4514697440463473,,,,,,0.0,-1.4514697440463473,"['3B', 'OF', '1B', 'CI', 'DH']"
75,9,Charme...,Seiya Suzuki,218.0,31.0,62.0,7.0,30.0,24.0,58.0,3.0,3.0,0.284,0.358,0.459,151.0,CHC,RF,Charmer,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,67,5,0,0,0.0,h,2.102385606040322,,,-0.45259665242487473,-0.7374011312373011,-0.5034327170734147,-0.4305267146911083,0.4381884750888448,-1.6857687403378543,,,,,,0.0,-1.6857687403378543,"['OF', 'DH']"
76,10,Charme...,Ha-seong Kim,194.0,28.0,53.0,6.0,25.0,22.0,46.0,9.0,3.0,0.273,0.353,0.433,153.0,SD,SS,Charmer,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,59,18,12,71,18,0,5,0,0,0.0,h,-0.30338161664301566,,,-0.8847369589774389,-1.0341173007113582,-1.168121226334408,0.8572434584557465,-0.06323213381258307,-2.2929641613800418,,,,,,0.0,-2.2929641613800418,"['2B', '3B', 'SS', 'MI', 'CI', 'DH']"
77,11,Charme...,Esteury Ruiz,184.0,21.0,49.0,2.0,21.0,10.0,40.0,17.0,4.0,0.266,0.317,0.37,183.0,OAK,LF,Charmer,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,83,5,0,0,0.0,h,-1.5557846260944075,,,-1.8930643409334218,-2.220981978607586,-1.6998720337432025,2.5742703559848863,-0.3242634894932305,-3.5639114867925543,,,,,,0.0,-3.5639114867925543,"['OF', 'DH']"
78,12,Charme...,Ryan Mountcastle,224.0,29.0,54.0,9.0,34.0,14.0,63.0,2.0,0.0,0.241,0.288,0.42,208.0,BAL,1B,Charmer,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52,0,0,0,0,52,0,5,0,0,0.0,h,-7.546172588288847,,,-0.7406901901265841,-0.14396879228918721,0.028318090335379856,-0.6451550768822507,-1.572806553526274,-3.0743025224889164,,,,,,0.0,-3.0743025224889164,"['1B', 'CI', 'DH']"
79,13,Charme...,Shea Langeliers,168.0,21.0,40.0,7.0,25.0,13.0,50.0,1.0,0.0,0.238,0.299,0.429,395.0,OAK,DH,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,0,0,0,0,0,0,0,5,0,0,0.0,h,-6.159629441216637,,,-1.8930643409334218,-0.7374011312373011,-1.168121226334408,-0.8597834390733933,-1.2838171190881436,-5.942187256666668,,,,,,0.0,-5.942187256666668,"['C', 'DH']"
80,14,Charme...,Jordan Westburg,144.0,21.0,38.0,4.0,19.0,10.0,31.0,3.0,1.0,0.264,0.319,0.417,419.0,BAL,SS,Charmer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,5,0,7,5,0,5,0,0,0.0,h,-1.5653966638999748,,,-1.8930643409334218,-1.627549639659472,-1.9657474374475998,-0.4305267146911083,-0.3262668727814421,-6.243155005513044,,,,,,0.0,-6.243155005513044,"['2B', '3B', 'MI', 'CI', 'DH']"
81,15,Charme...,Anthony Rendon,198.0,24.0,47.0,4.0,24.0,25.0,37.0,2.0,0.0,0.237,0.333,0.348,442.0,LAA,3B,Charmer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,43,0,0,43,0,5,0,0,0.0,h,-7.402420412862462,,,-1.4609240343808576,-1.627549639659472,-1.3010589281866067,-0.6451550768822507,-1.5428450914805794,-6.577532770589767,,,,,,0.0,-6.577532770589767,"['3B', 'CI', 'DH']"
82,16,Charme...,Royce Lewis,117.0,16.0,34.0,4.0,18.0,7.0,27.0,2.0,0.0,0.291,0.339,0.462,457.0,MIN,SS,Charmer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,24,1,1,24,0,5,0,0,0.0,h,1.8531152105812723,,,-2.6132981851876953,-1.627549639659472,-2.0986851392997985,-0.6451550768822507,0.386234440511565,-6.598453600517652,,,,,,0.0,-6.598453600517652,"['3B', 'CI', 'DH']"
